,popularity,budget,revenue,original_title,cast,director,runtime,genres,production_companies,vote_count,vote_average,release_year,release_day,release_month,season
7523,0.574488,25000000,59192128,Good Luck Chuck,Dane Cook,Mark Helfrich,101,Comedy,Lionsgate,272,5.5,2007,Friday,September,Fall
7528,0.569416,10000000,17500000,In the Land of Women,Meg Ryan,Jon Kasdan,97,Romance,Castle Rock Entertainment,82,6.0,2007,Monday,April,Spring
7531,0.564132,4000000,6101046,Battle for Terra,Evan Rachel Wood,Aristomenis Tsirbas,85,Science Fiction,MeniThings LLC,63,6.0,2007,Thursday,September,Fall
7538,0.54281,21000000,41170784,Freedom Writers,Hilary Swank,Richard LaGravenese,123,Crime,Double Feature Films,183,7.5,2007,Friday,January,Winter
7545,0.522454,3500000,54947,La terza madre,Asia Argento,Dario Argento,102,Horror,Opera Film Produzione,32,4.6,2007,Thursday,September,Fall
7547,0.5058090000000001,20000000,73276047,The Kite Runner,Khalid Abdalla,Marc Forster,128,Drama,DreamWorks SKG,223,7.3,2007,Sunday,October,Fall
7549,0.501939,25000000,68377859,Dan in Real Life,Steve Carell,Peter Hedges,98,Comedy,Touchstone Pictures,185,6.5,2007,Friday,October,Fall
7557,0.492637,35000000,69307224,License to Wed,Robin Williams,Ken Kwapis,91,Comedy,Village Roadshow Pictures,132,5.1,2007,Wednesday,July,Summer
7561,0.47598999999999997,25000000,92991835,Michael Clayton,George Clooney,Tony Gilroy,119,Drama,Castle Rock Entertainment,240,6.3,2007,Friday,September,Fall
7562,0.475818,12000000,11293663,Lars and the Real Girl,Ryan Gosling,Craig Gillespie,106,Comedy,Sidney Kimmel Entertainment,280,7.0,2007,Friday,October,Fall
7576,0.45154399999999995,16000000,5367030,The Lookout,Joseph Gordon-Levitt,Scott Frank,99,Crime,Miramax Films,93,6.7,2007,Friday,March,Spring
7587,0.431266,19000000,34619699,Gone Baby Gone,Casey Affleck,Ben Affleck,113,Crime,Miramax Films,559,7.0,2007,Friday,October,Fall
7595,0.41937700000000006,35000000,18317151,Walk Hard: The Dewey Cox Story,John C. Reilly,Jake Kasdan,96,Comedy,Columbia Pictures Corporation,93,6.5,2007,Friday,December,Winter
7598,0.412761,5000000,346592,Meet Bill,Aaron Eckhart,Bernie Goldmann|Melisa Wallack,97,Comedy,Greenestreet Films,50,5.9,2007,Friday,September,Fall
7601,0.408767,16000000,2849142,Things We Lost in the Fire,Halle Berry,Susanne Bier,113,Drama,DreamWorks SKG,40,6.5,2007,Wednesday,September,Fall
7612,0.390284,20000000,22222308,Reign Over Me,Adam Sandler,Mike Binder,124,Drama,Columbia Pictures,180,7.0,2007,Friday,March,Spring
7613,0.38963000000000003,45000000,4607608,Love in the Time of Cholera,Javier Bardem,Mike Newell,139,Drama,New Line Cinema,40,6.6,2007,Thursday,October,Fall
7617,0.37338499999999997,20000000,4001121,I'm Not There.,Cate Blanchett,Todd Haynes,135,Drama,Endgame Entertainment,96,6.5,2007,Monday,October,Fall
7630,0.35159,15000000,109000000,Earth,Patrick Stewart,Alastair Fothergill|Mark Linfield,90,Documentary,BBC,102,7.5,2007,Sunday,April,Spring
7654,0.290794,4000000,2426851,You Kill Me,Ben Kingsley,John Dahl,90,Comedy,Echo Lake Productions,33,6.1,2007,Friday,February,Winter
7675,0.258046,20000000,22217407,Dead Silence,Ryan Kwanten,James Wan,89,Horror,Universal Pictures,264,6.2,2007,Friday,March,Spring
7707,0.21659899999999999,4000000,6870249,Son of Rambow,Neil Dudgeon,Garth Jennings,96,Comedy,Celluloid Dreams,62,6.7,2007,Monday,January,Winter
7714,0.208459,4000000,46474,December Boys,Daniel Radcliffe,Rod Hardy,105,Drama,Village Roadshow Pictures,42,5.8,2007,Thursday,September,Fall
7717,0.20503600000000002,50000000,82169884,Hannibal Rising,Gaspard Ulliel,Peter Webber,121,Crime,Ingenious Film Partners,423,6.0,2007,Tuesday,February,Winter
7718,0.203044,1000000,274661,Taxi to the Dark Side,Brian Keith Allen,Alex Gibney,106,Documentary,Jigsaw Productions,21,5.2,2007,Monday,April,Spring
7776,0.422526,1500000,173066,My Name Is Bruce,Bruce Campbell,Bruce Campbell,86,Comedy,Dark Horse Entertainment,41,6.0,2007,Monday,October,Fall
7825,4.935897,11000000,104931801,Alien,Sigourney Weaver,Ridley Scott,117,Horror,Twentieth Century-Fox Productions,2724,7.6,1979,Friday,May,Spring
7826,2.3195200000000002,31500000,83471511,Apocalypse Now,Martin Sheen,Francis Ford Coppola,153,Drama,Zoetrope Studios,1100,7.8,1979,Wednesday,August,Summer
7829,1.691143,34000000,210300000,Moonraker,Roger Moore,Lewis Gilbert,126,Action,Eon Productions,299,5.7,1979,Tuesday,June,Summer
7836,0.794667,300000,11988469,Phantasm,Angus Scrimm,Don Coscarelli,89,Horror,New Breed Productions,50,6.1,1979,Wednesday,March,Spring
7882,4.831966,6400000,78371200,The Terminator,Arnold Schwarzenegger,James Cameron,108,Action,Orion Pictures,2692,7.1,1984,Friday,October,Fall
7883,2.5567990000000003,28000000,333000000,Indiana Jones and the Temple of Doom,Harrison Ford,Steven Spielberg,118,Adventure,Lucasfilm,1735,6.9,1984,Wednesday,May,Spring
7884,2.484654,30000000,295212467,Ghostbusters,Bill Murray,Ivan Reitman,107,Fantasy,Columbia Pictures Corporation,1383,7.2,1984,Thursday,June,Summer
7906,0.637446,22000000,28744356,Starman,Jeff Bridges,John Carpenter,115,Action,Columbia Pictures,91,6.3,1984,Friday,December,Winter
7987,4.828854,32350000,572700000,Return of the Jedi,Mark Hamill,Richard Marquand,135,Adventure,Lucasfilm,3101,7.8,1983,Monday,May,Spring
7989,1.774018,36000000,160000000,Never Say Never Again,Sean Connery,Irvin Kershner,134,Adventure,PSO International,183,5.8,1983,Friday,October,Fall
7990,1.575742,27500000,183700000,Octopussy,Roger Moore,John Glen,131,Adventure,Eon Productions,289,5.9,1983,Sunday,June,Summer
7994,1.106471,12000000,79567667,WarGames,Matthew Broderick,John Badham,114,Thriller,United Artists,257,6.8,1983,Friday,June,Summer
8032,0.31140100000000004,10000000,2494480,Rumble Fish,Matt Dillon,Francis Ford Coppola,94,Action,Universal Pictures,60,6.3,1983,Friday,October,Fall
8067,4.76535899999999,33000000,327311859,Se7en,Brad Pitt,David Fincher,127,Crime,New Line Cinema,3535,7.9,1995,Friday,September,Fall
8068,4.282462000000001,30000000,361958736,Toy Story,Tom Hanks,John Lasseter,81,Animation,Walt Disney Pictures,3141,7.5,1995,Monday,October,Fall
8069,3.440238,6000000,23341568,The Usual Suspects,Stephen Baldwin,Bryan Singer,106,Drama,Blue Parrot Productions,1942,8.0,1995,Wednesday,July,Summer
8071,2.440099,58000000,352194034,GoldenEye,Pierce Brosnan,Martin Campbell,130,Adventure,United Artists,741,6.4,1995,Thursday,November,Fall
8093,1.162695,3600000,49800000,Leaving Las Vegas,Nicolas Cage,Mike Figgis,112,Drama,United Artists,184,6.9,1995,Friday,October,Fall
8106,0.9320729999999999,15000000,66000000,Mighty Morphin Power Rangers: The Movie,Jason David Frank,Bryan Spicer,92,Action,20th Century Fox,78,5.3,1995,Friday,June,Summer
8115,0.805549,3500000,28215918,Friday,Ice Cube,F. Gary Gray,91,Comedy,New Line Cinema,294,7.0,1995,Wednesday,April,Spring
8148,0.5264850000000001,42000000,7959291,Strange Days,Ralph Fiennes,Kathryn Bigelow,145,Crime,Lightstorm Entertainment,150,6.5,1995,Friday,October,Fall
8243,3.966538,28000000,504050219,Aladdin,Scott Weinger,Ron Clements|John Musker,90,Animation,Walt Disney Pictures,2121,7.3,1992,Wednesday,November,Fall
8252,1.199355,40000000,243240178,A Few Good Men,Tom Cruise,Rob Reiner,138,Drama,Castle Rock Entertainment,502,6.9,1992,Friday,December,Winter
8255,1.0705770000000001,49000000,352927224,Basic Instinct,Michael Douglas,Paul Verhoeven,127,Thriller,TriStar Pictures,444,6.4,1992,Friday,March,Spring
8304,0.42095699999999997,3705538,62548947,The Crying Game,Stephen Rea,Neil Jordan,112,Romance,Miramax Films,67,6.7,1992,Wednesday,September,Fall
8315,0.35437399999999997,40000000,14358033,Memoirs of an Invisible Man,Chevy Chase,John Carpenter,99,Action,Regency Enterprises,58,5.3,1992,Friday,February,Winter
8375,4.5783,18000000,389925971,Raiders of the Lost Ark,Harrison Ford,Steven Spielberg,115,Adventure,Lucasfilm,2506,7.5,1981,Friday,June,Summer
8377,1.771093,28000000,195312802,For Your Eyes Only,Roger Moore,John Glen,127,Adventure,Eon Productions,268,6.0,1981,Tuesday,June,Summer
8378,1.278646,12000000,29800000,The Fox and the Hound,Mickey Rooney,Ted Berman|Art Stevens|Richard Rich,82,Adventure,Walt Disney Productions,498,6.9,1981,Friday,July,Summer
8384,1.003963,6000000,50000000,Escape from New York,Kurt Russell,John Carpenter,99,Science Fiction,AVCO Embassy Pictures,336,6.5,1981,Friday,May,Spring
8391,0.5649390000000001,2500000,25533818,Halloween II,Jamie Lee Curtis,Rick Rosenthal,92,Horror,Universal Pictures,162,6.4,1981,Friday,October,Fall
8425,0.20326,15000000,41092328,Clash of the Titans,Laurence Olivier,Desmond Davis,118,Adventure,Metro-Goldwyn-Mayer (MGM),96,6.7,1981,Sunday,March,Spring
8458,3.293387,80000000,457696359,Mission: Impossible,Tom Cruise,Brian De Palma,110,Adventure,Paramount Pictures,1754,6.5,1996,Tuesday,May,Spring
8460,2.7757560000000003,7000000,60611975,Fargo,William H. Macy,Joel Coen,98,Crime,PolyGram Filmed Entertainment,1093,7.6,1996,Friday,April,Spring
8462,2.036325,70000000,101371017,Mars Attacks!,Jack Nicholson,Tim Burton,106,Comedy,Tim Burton Productions,806,5.9,1996,Thursday,December,Winter
8463,1.9201560000000002,14500000,147298761,Romeo + Juliet,Leonardo DiCaprio,Baz Luhrmann,120,Drama,Bazmark Films,754,6.6,1996,Thursday,October,Fall
8466,1.6172440000000001,80000000,230000000,Space Jam,Michael Jordan,Joe Pytka,88,Animation,Warner Bros. Family Entertainment,677,6.3,1996,Friday,November,Fall
8467,1.585785,100000000,242295562,Eraser,Arnold Schwarzenegger,Chuck Russell,115,Action,Kopelson Entertainment,306,5.5,1996,Friday,June,Summer
8470,1.353504,19000000,25836616,From Dusk Till Dawn,George Clooney,Robert Rodriguez,108,Horror,A Band Apart,863,6.9,1996,Friday,January,Winter
8472,1.323991,46000000,150000000,Star Trek: First Contact,James Cromwell,Jonathan Frakes,111,Science Fiction,Paramount Pictures,426,6.8,1996,Thursday,November,Fall
8494,0.8913719999999989,50000000,42277365,Escape from L.A.,Kurt Russell,John Carpenter,97,Action,Paramount Pictures,189,5.4,1996,Friday,August,Summer
8510,0.693264,9000000,41590886,Set  It Off,Jada Pinkett Smith,F. Gary Gray,118,Drama,New Line Cinema,37,7.0,1996,Wednesday,November,Fall
8524,0.576743999999999,55000000,141047179,Evita,Madonna,Alan Parker,134,History,Hollywood Pictures,59,5.9,1996,Saturday,December,Winter
8548,0.478051,38000000,28921264,James and the Giant Peach,Miriam Margolyes,Henry Selick,79,Adventure,Walt Disney Pictures,222,6.1,1996,Friday,April,Spring
8550,0.47748900000000005,6000000,22231658,Emma,Gwyneth Paltrow,Douglas McGrath,121,Comedy,Miramax Films,77,6.5,1996,Friday,August,Summer
8662,3.095625,9000000,39723096,Memento,Guy Pearce,Christopher Nolan,113,Mystery,Summit Entertainment,2144,7.9,2000,Wednesday,October,Fall
8663,2.977558,123000000,345141403,How the Grinch Stole Christmas,Jim Carrey,Ron Howard,104,Family,Imagine Entertainment,733,6.1,2000,Friday,November,Fall
8666,1.956406,125000000,546388105,Mission: Impossible II,Tom Cruise,John Woo,123,Adventure,Paramount Pictures,1269,5.8,2000,Tuesday,May,Spring
8678,1.22950499999999,62000000,127666415,U-571,Matthew McConaughey,Jonathan Mostow,116,Action,Universal Pictures,205,6.1,2000,Thursday,April,Spring
8681,1.208034,52000000,256271286,Erin Brockovich,Julia Roberts,Steven Soderbergh,131,Drama,Jersey Films,406,6.9,2000,Monday,March,Spring
8684,1.1445940000000001,23000000,53187659,Pitch Black,Vin Diesel,David Twohy,109,Thriller,Interscope Communications,1245,6.6,2000,Friday,February,Winter
8697,0.972719,30000000,136706683,Remember the Titans,Denzel Washington,Boaz Yakin,113,Drama,Walt Disney Pictures,535,7.3,2000,Friday,September,Fall
8710,0.743732,65000000,128884132,Space Cowboys,Clint Eastwood,Clint Eastwood,130,Action,Village Roadshow Pictures,211,6.2,2000,Monday,July,Summer
8713,0.736173,28000000,90449929,Bring It On,Kirsten Dunst,Peyton Reed,98,Comedy,Beacon Communications,409,5.7,2000,Friday,August,Summer
8724,0.632783,83000000,59468275,The Flintstones in Viva Rock Vegas,Mark Addy,Brian Levant,90,Science Fiction,Universal Pictures,55,4.4,2000,Friday,April,Spring
8738,0.5307390000000001,75000000,215663859,Vertical Limit,Chris O'Donnell,Martin Campbell,124,Action,Columbia Pictures Corporation,151,6.0,2000,Friday,December,Winter
8778,0.349034,65000000,69700000,The Kid,Bruce Willis,Jon Turteltaub,104,Fantasy,Walt Disney Pictures,141,5.9,2000,Friday,July,Summer
8799,0.196668,24000000,12372410,Ready to Rumble,David Arquette,Brian Robbins,107,Action,Bel Air Entertainment,16,4.4,2000,Friday,April,Spring
8883,0.015997,15000000,5217498,The In Crowd,Susan Ward,Mary Lambert,105,Thriller,Warner Bros. Pictures,12,5.2,2000,Wednesday,July,Summer
8888,4.215642,28000000,32768670,Blade Runner,Harrison Ford,Ridley Scott,117,Science Fiction,Shaw Brothers,2110,7.7,1982,Friday,June,Summer
8889,2.900556,10500000,792910554,E.T. the Extra-Terrestrial,Henry Thomas,Steven Spielberg,115,Science Fiction,Universal Pictures,1830,7.2,1982,Saturday,April,Spring
8890,2.355353,10000000,13782838,The Thing,Kurt Russell,John Carpenter,109,Horror,Universal Pictures,797,7.5,1982,Friday,June,Summer
8972,2.729745,45000000,131183530,Blade,Wesley Snipes,Stephen Norrington,120,Horror,New Line Cinema,1263,6.3,1998,Friday,August,Summer
8973,2.556082,15000000,27739163,The Big Lebowski,Jeff Bridges,Joel Coen,117,Comedy,PolyGram Filmed Entertainment,1696,7.6,1998,Sunday,February,Winter
8977,2.005566,120000000,363398565,A Bug's Life,Kevin Spacey,John Lasseter|Andrew Stanton,95,Family,Walt Disney Pictures,1159,6.6,1998,Wednesday,November,Fall
8985,1.379837,23000000,369884651,There's Something About Mary,Cameron Diaz,Bobby Farrelly|Peter Farrelly,119,Romance,Twentieth Century Fox Film Corporation,980,6.5,1998,Wednesday,July,Summer
8987,1.333006,20000000,23875127,American History X,Edward Norton,Tony Kaye,119,Drama,New Line Cinema,1563,8.0,1998,Friday,October,Fall
8994,1.22669,90000000,142940100,Meet Joe Black,Brad Pitt,Martin Brest,178,Fantasy,Universal Pictures,673,6.8,1998,Thursday,November,Fall
8999,1.152417,75000000,13100000,Sphere,Dustin Hoffman,Barry Levinson,134,Science Fiction,Punch Productions,238,5.6,1998,Friday,February,Winter
9006,1.011829,60000,3221152,Pi,Sean Gullette,Darren Aronofsky,84,Mystery,Truth and Soul Pictures Inc,286,6.9,1998,Friday,July,Summer
9014,0.9223540000000001,65000000,250821495,You've Got Mail,Tom Hanks,Nora Ephron,119,Comedy,Warner Bros.,498,6.2,1998,Thursday,December,Winter
9030,0.6990069999999989,1350000,3897569,"Lock, Stock and Two Smoking Barrels",Jason Flemyng,Guy Ritchie,105,Comedy,Handmade Films Ltd.,1167,7.3,1998,Thursday,March,Spring
9092,0.577579,75000000,14567883,Soldier,Kurt Russell,Paul W.S. Anderson,99,Action,Impact Pictures,94,5.8,1998,Friday,October,Fall
9180,3.536655,48000000,474171806,Indiana Jones and the Last Crusade,Harrison Ford,Steven Spielberg,127,Adventure,Lucasfilm,2031,7.4,1989,Wednesday,May,Spring
9183,2.566875,40000000,332000000,Back to the Future Part II,Michael J. Fox,Robert Zemeckis,108,Adventure,Universal Pictures,2436,7.2,1989,Monday,November,Fall
9186,2.1766229999999998,32000000,156167015,Licence to Kill,Timothy Dalton,John Glen,133,Adventure,Eon Productions,332,5.6,1989,Friday,July,Summer
9192,1.280429,10000000,40485039,Bill & Ted's Excellent Adventure,Keanu Reeves,Stephen Herek,90,Adventure,Orion Pictures,225,6.6,1989,Friday,February,Winter
9316,3.852269,25000000,377350553,Beauty and the Beast,Paige O'Hara,Gary Trousdale|Kirk Wise,84,Romance,Walt Disney Pictures,1703,7.3,1991,Tuesday,November,Fall
9344,0.63395,23000000,7434726,Harley Davidson and the Marlboro Man,Mickey Rourke,Simon Wincer,98,Action,Metro-Goldwyn-Mayer (MGM),44,6.4,1991,Friday,August,Summer
9484,0.540362,4000000,13008928,They Live,Roddy Piper,John Carpenter,94,Action,Universal Pictures,229,6.9,1988,Wednesday,November,Fall
9485,0.5385220000000001,3000000,7282851,Phantasm II,James Le Gros,Don Coscarelli,97,Action,Universal Pictures,25,6.1,1988,Friday,July,Summer
9596,1.945847,6000000,213954274,Dirty Dancing,Jennifer Grey,Emile Ardolino,100,Drama,Great American Films Limited Partnership,654,6.9,1987,Friday,August,Summer
9597,1.846689,22700000,38119483,Spaceballs,Mel Brooks,Mel Brooks,96,Comedy,Brooksfilms Ltd.,496,6.5,1987,Wednesday,June,Summer
9598,1.511663,40000000,191185897,The Living Daylights,Timothy Dalton,John Glen,130,Action,Eon Productions,238,6.0,1987,Monday,June,Summer
9651,0.356749,3000000,14182492,Prince of Darkness,Donald Pleasence,John Carpenter,101,Horror,Universal Pictures,62,6.5,1987,Friday,October,Fall
9760,1.6195549999999999,7000000,97572000,The Man with the Golden Gun,Roger Moore,Guy Hamilton,125,Adventure,Eon Productions,283,6.1,1974,Sunday,December,Winter
9806,2.5631909999999998,7000000,470654000,Jaws,Roy Scheider,Steven Spielberg,124,Horror,Universal Pictures,1415,7.3,1975,Wednesday,June,Summer
9807,2.234953,400000,5028948,Monty Python and the Holy Grail,Graham Chapman,Terry Gilliam|Terry Jones,91,Adventure,Python (Monty) Pictures Limited,1097,7.6,1975,Thursday,March,Spring
9808,1.4099469999999898,1200000,112892319,The Rocky Horror Picture Show,Tim Curry,Jim Sharman,100,Comedy,20th Century Fox,332,7.1,1975,Thursday,August,Summer
9849,3.170651,1100000,59600000,Dr. No,Sean Connery,Terence Young,110,Adventure,Eon Productions,560,6.7,1962,Wednesday,October,Fall
9881,3.153791,3500000,124900000,Goldfinger,Sean Connery,Guy Hamilton,110,Adventure,Eon Productions,602,7.0,1964,Wednesday,September,Fall
9884,0.812194,500000,1000549,A Hard Day's Night,John Lennon,Richard Lester,88,Comedy,Proscenium Films,92,6.9,1964,Sunday,July,Summer
9925,1.7551169999999898,7200000,116000000,Diamonds Are Forever,Sean Connery,Guy Hamilton,120,Adventure,Eon Productions,331,6.2,1971,Monday,December,Winter
9927,0.885391,4000000,35976000,Dirty Harry,Clint Eastwood,Don Siegel,102,Action,Warner Bros.,300,7.2,1971,Wednesday,December,Winter
9932,0.627942,777000,2437000,THX 1138,Robert Duvall,George Lucas,86,Drama,American Zoetrope,125,6.1,1971,Thursday,March,Spring
9951,0.36930799999999997,1300000,29133000,The Last Picture Show,Timothy Bottoms,Peter Bogdanovich,118,Drama,Columbia Pictures Corporation,42,7.0,1971,Sunday,October,Fall
9981,2.441201,40000000,244527583,Back to the Future Part III,Michael J. Fox,Robert Zemeckis,118,Adventure,Universal Pictures,1762,6.9,1990,Friday,May,Spring
9984,1.761161,54000000,136766062,The Godfather: Part III,Al Pacino,Francis Ford Coppola,162,Drama,Paramount Pictures,880,6.9,1990,Monday,December,Winter
9992,1.072912,30,200,The Hunt for Red October,Alec Baldwin,John McTiernan,134,Action,Paramount Pictures,615,6.9,1990,Friday,March,Spring
10094,0.142486,18000000,476684675,Home Alone,Macaulay Culkin,Chris Columbus,103,Comedy,Twentieth Century Fox Film Corporation,1393,7.0,1990,Friday,November,Fall
10131,0.30378299999999997,3000000,4000000,"One, Two, Three",James Cagney,Billy Wilder,115,Comedy,The Mirisch Corporation,30,7.5,1961,Thursday,December,Winter
10222,2.377288,22000000,321265768,Schindler's List,Liam Neeson,Steven Spielberg,195,Drama,Universal Pictures,2632,8.1,1993,Monday,November,Fall
10223,2.204926,63000000,920100000,Jurassic Park,Sam Neill,Steven Spielberg,127,Adventure,Universal Pictures,3169,7.4,1993,Friday,June,Summer
10224,1.9602169999999999,57000000,159055768,Demolition Man,Sylvester Stallone,Marco Brambilla,115,Action,Silver Pictures,580,6.1,1993,Friday,October,Fall
10251,0.794564,30000000,53898845,The Three Musketeers,Charlie Sheen,Stephen Herek,105,Action,Walt Disney Pictures,112,5.9,1993,Thursday,November,Fall
10255,0.76151,9000000,2395231,Kalifornia,Brad Pitt,Dominic Sena,117,Thriller,Propaganda Films,96,6.3,1993,Wednesday,September,Fall
10317,0.39481700000000003,30000000,13273595,Body of Evidence,Madonna,Uli Edel,99,Drama,Metro-Goldwyn-Mayer (MGM),25,4.4,1993,Friday,January,Winter
